,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
1324,KEN,Summer,2012,47,0.425531914893617,25.0,170.0,59.0,15.0,6.0,4,23,11
1325,KEN,Summer,2016,79,0.4177215189873418,27.0,171.0,66.0,11.0,2.0,7,29,13
1326,BEN,Summer,1972,3,0.0,24.0,164.0,58.0,,,2,3,0
1327,BEN,Summer,1980,16,0.0625,24.0,173.0,67.0,,,2,17,0
1328,BEN,Summer,1984,3,0.0,26.0,171.0,65.0,0.0,0.0,1,3,0
1329,BEN,Summer,1988,7,0.14285714285714285,28.0,177.0,69.0,0.0,0.0,2,7,0
1330,BEN,Summer,1992,6,0.3333333333333333,23.0,174.0,70.0,0.0,0.0,2,6,0
1331,BEN,Summer,1996,5,0.2,26.0,176.0,72.0,0.0,0.0,1,4,0
1332,BEN,Summer,2000,4,0.25,26.0,173.0,68.0,0.0,0.0,3,4,0
1333,BEN,Summer,2004,4,0.5,23.0,175.0,68.0,0.0,0.0,2,4,0
