noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals,km_cluster,ag_cluster
YAR,1,1984,2,0.0,28.0,164.0,58.0,0.0,0.0,1,3,0,0,0
YAR,1,1988,8,0.0,21.0,170.0,70.0,0.0,0.0,3,8,0,0,0
INA,1,1952,3,0.0,25.0,175.0,69.0,0.0,0.0,3,3,0,0,0
INA,1,1956,22,0.0909090909090909,25.0,175.0,69.0,0.0,0.0,6,11,0,0,0
INA,1,1960,22,0.0909090909090909,27.0,170.0,66.0,0.0,0.0,8,17,0,0,0
INA,1,1968,6,0.0,34.0,168.0,70.0,0.0,0.0,2,5,0,0,0
INA,1,1972,6,0.5,25.0,164.0,58.0,0.0,0.0,5,7,0,0,0
INA,1,1976,7,0.2857142857142857,24.0,169.0,64.0,0.0,0.0,5,11,0,0,0
INA,1,1984,16,0.1875,24.0,165.0,58.0,0.0,0.0,6,16,0,0,0
INA,1,1988,29,0.2068965517241379,22.0,168.0,61.0,0.0,0.0,11,32,1,0,0
INA,1,1992,42,0.3571428571428571,24.0,172.0,67.0,1.0,0.0,10,31,5,0,0
INA,1,1996,40,0.425,25.0,171.0,66.0,5.0,2.0,11,23,4,0,0
INA,1,2000,47,0.425531914893617,25.0,169.0,61.0,4.0,1.0,12,32,6,0,0
INA,1,2004,38,0.4210526315789473,25.0,167.0,62.0,6.0,1.0,14,27,4,0,0
INA,1,2008,24,0.375,25.0,168.0,64.0,4.0,1.0,7,17,5,0,0
INA,1,2012,22,0.4090909090909091,24.0,166.0,64.0,5.0,1.0,8,16,2,0,0
INA,1,2016,28,0.3928571428571428,25.0,169.0,67.0,2.0,0.0,7,20,3,0,0
PHI,1,1924,1,0.0,23.0,175.0,70.0,0.0,0.0,1,2,0,0,0
PHI,1,1928,4,0.0,24.0,175.0,71.0,0.0,0.0,2,6,1,0,0
PHI,1,1932,8,0.0,24.0,175.0,71.0,1.0,0.0,3,7,3,0,0
PHI,1,1936,28,0.0,24.0,176.0,70.0,3.0,0.0,6,20,1,0,0
PHI,1,1948,26,0.0,28.0,176.0,69.0,1.0,0.0,8,18,0,0,0
PHI,1,1952,25,0.0,29.0,176.0,68.0,0.0,0.0,7,14,0,0,0
PHI,1,1956,39,0.1025641025641025,27.0,176.0,69.0,0.0,0.0,7,30,0,0,0
PHI,1,1960,40,0.1,26.0,172.0,65.0,0.0,0.0,7,27,0,0,0
PHI,1,1964,47,0.1489361702127659,26.0,167.0,61.0,0.0,0.0,10,45,1,0,0
PHI,1,1968,49,0.0816326530612244,25.0,174.0,65.0,1.0,0.0,10,53,0,0,0
PHI,1,1972,53,0.0943396226415094,25.0,172.0,67.0,0.0,0.0,11,47,0,0,0
PHI,1,1976,14,0.0714285714285714,25.0,170.0,60.0,0.0,0.0,6,21,0,0,0
PHI,1,1984,19,0.2105263157894736,24.0,169.0,60.0,0.0,0.0,6,28,0,0,0
PHI,1,1988,31,0.1612903225806451,23.0,170.0,64.0,0.0,0.0,11,40,1,0,0
PHI,1,1992,26,0.0769230769230769,25.0,172.0,65.0,1.0,0.0,9,29,1,0,0
PHI,1,1996,12,0.3333333333333333,27.0,171.0,62.0,1.0,0.0,6,18,1,0,0
PHI,1,2000,20,0.45,22.0,167.0,61.0,1.0,0.0,9,22,0,0,0
PHI,1,2004,16,0.25,23.0,171.0,68.0,0.0,0.0,6,21,0,0,0
PHI,1,2008,15,0.3333333333333333,23.0,169.0,64.0,0.0,0.0,8,17,0,0,0
PHI,1,2012,11,0.3636363636363636,26.0,168.0,68.0,0.0,0.0,8,11,0,0,0
PHI,1,2016,13,0.4615384615384615,25.0,166.0,61.0,0.0,0.0,8,13,1,0,0
SGP,1,1948,1,0.0,26.0,175.0,70.0,0.0,0.0,1,1,0,0,0
SGP,1,1952,5,0.2,22.0,175.0,66.0,0.0,0.0,3,7,0,0,0
SGP,1,1956,49,0.0408163265306122,27.0,175.0,71.0,0.0,0.0,6,13,0,0,0
SGP,1,1960,5,0.0,39.0,176.0,84.0,0.0,0.0,3,3,1,0,0
SGP,1,1968,4,0.0,27.0,165.0,56.0,0.0,0.0,3,6,0,0,0
SGP,1,1972,7,0.2857142857142857,21.0,171.0,61.0,0.0,0.0,3,12,0,0,0
SGP,1,1976,4,0.25,24.0,166.0,68.0,0.0,0.0,4,4,0,0,0
SGP,1,1984,5,0.0,20.0,180.0,74.0,0.0,0.0,2,7,0,0,0
SGP,1,1988,8,0.125,23.0,178.0,71.0,0.0,0.0,3,16,0,0,0
SGP,1,1992,14,0.2142857142857142,22.0,173.0,68.0,0.0,0.0,6,26,0,0,0
SGP,1,1996,14,0.3571428571428571,21.0,174.0,67.0,0.0,0.0,6,27,0,0,0
SGP,1,2000,14,0.4285714285714285,22.0,171.0,66.0,0.0,0.0,4,20,0,0,0
SGP,1,2004,16,0.625,25.0,171.0,65.0,0.0,0.0,6,16,0,0,0
SGP,1,2008,25,0.56,23.0,172.0,64.0,0.0,0.0,6,25,1,0,0
SGP,1,2012,23,0.6521739130434783,24.0,166.0,62.0,1.0,0.0,9,29,2,0,0
SGP,1,2016,25,0.64,25.0,170.0,64.0,2.0,0.0,7,24,1,0,0
UZB,1,1996,71,0.1126760563380281,25.0,178.0,76.0,0.0,0.0,12,70,2,0,0
UZB,1,2000,70,0.2571428571428571,25.0,176.0,73.0,2.0,0.0,12,69,4,0,0
UZB,1,2004,69,0.2608695652173913,24.0,178.0,76.0,4.0,1.0,14,71,5,0,0
UZB,1,2008,56,0.2678571428571428,24.0,176.0,72.0,5.0,2.0,14,67,6,0,0
UZB,1,2012,53,0.320754716981132,26.0,176.0,75.0,6.0,1.0,14,52,3,0,0
UZB,1,2016,70,0.3285714285714285,26.0,175.0,73.0,3.0,1.0,15,69,13,0,0
KGZ,1,1996,33,0.2121212121212121,23.0,181.0,75.0,0.0,0.0,9,39,0,0,0
KGZ,1,2000,48,0.2708333333333333,25.0,180.0,73.0,0.0,0.0,9,59,1,0,0
KGZ,1,2004,29,0.2413793103448276,26.0,176.0,71.0,1.0,0.0,9,32,0,0,0
KGZ,1,2008,20,0.2,25.0,177.0,73.0,0.0,0.0,9,22,2,0,0
KGZ,1,2012,14,0.2142857142857142,23.0,175.0,73.0,2.0,0.0,8,15,0,0,0
KGZ,1,2016,19,0.3684210526315789,25.0,172.0,74.0,0.0,0.0,6,17,0,0,0
TJK,1,1996,8,0.25,22.0,177.0,73.0,0.0,0.0,5,8,0,0,0
TJK,1,2000,4,0.5,23.0,169.0,58.0,0.0,0.0,2,4,0,0,0
TJK,1,2004,9,0.4444444444444444,30.0,169.0,74.0,0.0,0.0,5,9,0,0,0
TJK,1,2008,15,0.2,28.0,174.0,77.0,0.0,0.0,8,16,2,0,0
TJK,1,2012,16,0.1875,28.0,176.0,78.0,2.0,0.0,7,16,1,0,0
TJK,1,2016,7,0.2857142857142857,25.0,180.0,81.0,1.0,0.0,4,7,1,0,0
EUN,1,1992,475,0.3473684210526316,25.0,178.0,74.0,0.0,0.0,27,234,112,1,2
JPN,1,1912,2,0.0,25.0,174.0,69.0,0.0,0.0,1,4,0,0,0
JPN,1,1920,15,0.0,25.0,174.0,69.0,0.0,0.0,4,15,2,0,0
JPN,1,1924,19,0.0,23.0,175.0,70.0,2.0,0.0,4,21,1,0,0
JPN,1,1928,40,0.025,24.0,173.0,68.0,1.0,0.0,7,31,5,0,0
JPN,1,1932,157,0.1146496815286624,25.0,174.0,69.0,5.0,2.0,11,66,18,0,0
JPN,1,1936,220,0.0863636363636363,26.0,175.0,69.0,18.0,7.0,14,79,20,1,2
JPN,1,1952,69,0.1594202898550724,24.0,173.0,67.0,0.0,0.0,13,60,8,0,0
JPN,1,1956,112,0.1428571428571428,25.0,171.0,66.0,8.0,1.0,14,72,17,0,0
JPN,1,1960,162,0.1234567901234567,24.0,166.0,62.0,17.0,4.0,17,96,18,1,2
JPN,1,1964,328,0.1768292682926829,25.0,168.0,64.0,18.0,4.0,21,155,29,1,2
JPN,1,1968,171,0.1461988304093567,24.0,169.0,64.0,29.0,16.0,18,97,25,1,2
JPN,1,1972,184,0.1956521739130435,25.0,170.0,65.0,25.0,11.0,21,113,29,1,2
JPN,1,1976,213,0.2816901408450704,25.0,169.0,64.0,29.0,13.0,20,119,25,1,2
JPN,1,1984,226,0.2300884955752212,24.0,170.0,65.0,0.0,0.0,22,147,31,0,0
JPN,1,1988,255,0.2705882352941176,24.0,170.0,64.0,31.0,10.0,23,166,14,1,2
JPN,1,1992,256,0.31640625,24.0,170.0,65.0,14.0,4.0,24,166,22,1,2
JPN,1,1996,306,0.4869281045751634,24.0,169.0,63.0,22.0,3.0,27,168,14,1,2
JPN,1,2000,266,0.4135338345864661,26.0,170.0,65.0,14.0,3.0,28,156,18,1,2
JPN,1,2004,306,0.545751633986928,26.0,170.0,64.0,18.0,5.0,31,169,37,1,2
JPN,1,2008,332,0.4969879518072289,26.0,169.0,64.0,37.0,16.0,31,176,25,1,2
JPN,1,2012,291,0.5326460481099656,26.0,169.0,64.0,25.0,9.0,29,178,38,1,2
JPN,1,2016,335,0.4895522388059701,26.0,170.0,64.0,38.0,7.0,32,186,41,1,2
CGO,1,1964,2,0.0,21.0,177.0,70.0,0.0,0.0,1,2,0,0,0
CGO,1,1972,6,0.0,22.0,176.0,69.0,0.0,0.0,1,5,0,0,0
CGO,1,1980,23,0.6086956521739131,26.0,175.0,69.0,0.0,0.0,3,8,0,0,0
CGO,1,1984,9,0.1111111111111111,27.0,174.0,67.0,0.0,0.0,2,10,0,0,0
CGO,1,1988,7,0.2857142857142857,25.0,177.0,66.0,0.0,0.0,1,7,0,0,0
CGO,1,1992,7,0.1428571428571428,25.0,176.0,70.0,0.0,0.0,2,7,0,0,0
CGO,1,1996,5,0.4,22.0,176.0,66.0,0.0,0.0,3,5,0,0,0
CGO,1,2000,5,0.4,23.0,170.0,64.0,0.0,0.0,3,5,0,0,0
CGO,1,2004,5,0.6,22.0,175.0,78.0,0.0,0.0,4,5,0,0,0
CGO,1,2008,5,0.4,24.0,177.0,70.0,0.0,0.0,3,5,0,0,0
CGO,1,2012,7,0.4285714285714285,27.0,172.0,68.0,0.0,0.0,3,6,0,0,0
CGO,1,2016,10,0.3,25.0,175.0,80.0,0.0,0.0,5,9,0,0,0
SUI,1,1896,3,0.0,27.0,175.0,70.0,0.0,0.0,2,5,3,0,0
SUI,1,1900,18,0.0555555555555555,36.0,175.0,70.0,3.0,1.0,4,14,9,0,0
SUI,1,1904,3,0.0,23.0,178.0,70.0,9.0,6.0,2,4,3,0,0
SUI,1,1906,9,0.0,33.0,175.0,70.0,3.0,1.0,3,14,8,0,0
SUI,1,1908,1,0.0,25.0,185.0,82.0,8.0,4.0,1,1,0,0,0
SUI,1,1912,7,0.0,40.0,177.0,72.0,0.0,0.0,2,3,1,0,0
SUI,1,1920,77,0.0,28.0,175.0,71.0,1.0,1.0,13,45,11,0,0
SUI,1,1924,141,0.0354609929078014,27.0,175.0,71.0,11.0,2.0,17,74,25,1,0
SUI,1,1928,133,0.0075187969924812,28.0,175.0,70.0,25.0,7.0,15,70,17,1,2
SUI,1,1932,7,0.0,30.0,177.0,67.0,17.0,7.0,4,9,1,1,0
SUI,1,1936,190,0.031578947368421,28.0,176.0,71.0,1.0,0.0,21,102,18,0,0
SUI,1,1948,186,0.043010752688172,30.0,176.0,71.0,18.0,4.0,19,98,22,1,2
SUI,1,1952,157,0.0573248407643312,28.0,175.0,70.0,22.0,5.0,17,96,14,1,2
SUI,1,1956,9,0.0,33.0,176.0,71.0,14.0,2.0,1,6,1,0,0
SUI,1,1960,149,0.0134228187919463,29.0,175.0,72.0,1.0,0.0,16,90,6,0,0
SUI,1,1964,66,0.0151515151515151,29.0,175.0,72.0,6.0,0.0,13,51,4,0,0
SUI,1,1968,85,0.0470588235294117,26.0,176.0,73.0,4.0,1.0,12,68,5,0,0
SUI,1,1972,151,0.1920529801324503,25.0,173.0,67.0,5.0,0.0,17,116,3,0,0
SUI,1,1976,50,0.06,26.0,175.0,71.0,3.0,0.0,12,41,4,0,0
SUI,1,1980,73,0.0821917808219178,26.0,181.0,77.0,4.0,1.0,10,45,2,0,0
SUI,1,1984,129,0.2093023255813953,24.0,174.0,68.0,2.0,2.0,18,91,8,0,0
SUI,1,1988,99,0.2727272727272727,28.0,177.0,71.0,8.0,0.0,17,83,4,0,0
SUI,1,1992,102,0.284313725490196,27.0,176.0,70.0,4.0,0.0,17,80,1,0,0
SUI,1,1996,115,0.3739130434782609,28.0,175.0,68.0,1.0,1.0,17,83,7,0,0
SUI,1,2000,102,0.3725490196078431,28.0,177.0,69.0,7.0,4.0,19,82,9,0,0
SUI,1,2004,98,0.3979591836734694,28.0,177.0,71.0,9.0,1.0,19,83,5,0,0
SUI,1,2008,83,0.4337349397590361,28.0,177.0,70.0,5.0,1.0,20,75,7,0,0
SUI,1,2012,98,0.2857142857142857,28.0,178.0,73.0,7.0,2.0,19,71,4,0,0
SUI,1,2016,102,0.4411764705882353,26.0,175.0,68.0,4.0,2.0,17,80,7,0,0
BRA,1,1900,1,0.0,20.0,175.0,70.0,0.0,0.0,1,3,0,0,0
BRA,1,1920,19,0.0,31.0,175.0,70.0,0.0,0.0,5,10,3,0,0
BRA,1,1924,12,0.0,24.0,177.0,70.0,3.0,1.0,4,15,0,0,0
BRA,1,1932,59,0.0169491525423728,25.0,176.0,70.0,0.0,0.0,5,28,0,0,0
BRA,1,1936,73,0.0821917808219178,26.0,176.0,70.0,0.0,0.0,9,37,0,0,0
BRA,1,1948,70,0.1571428571428571,27.0,176.0,71.0,0.0,0.0,11,41,1,0,0
BRA,1,1952,97,0.0515463917525773,27.0,176.0,71.0,1.0,0.0,14,51,3,0,0
BRA,1,1956,47,0.0212765957446808,27.0,177.0,72.0,3.0,1.0,12,30,1,0,0
BRA,1,1960,72,0.0138888888888888,26.0,177.0,72.0,1.0,1.0,14,35,2,0,0
BRA,1,1964,61,0.0163934426229508,25.0,181.0,76.0,2.0,0.0,11,17,1,0,0
BRA,1,1968,76,0.0394736842105263,25.0,181.0,77.0,1.0,0.0,13,27,3,0,0
BRA,1,1972,81,0.037037037037037,24.0,181.0,77.0,3.0,0.0,13,44,2,0,0
BRA,1,1976,79,0.0886075949367088,24.0,178.0,73.0,2.0,0.0,12,47,2,0,0
BRA,1,1980,106,0.1415094339622641,24.0,180.0,74.0,2.0,0.0,14,72,4,0,0
BRA,1,1984,147,0.1428571428571428,25.0,179.0,73.0,4.0,2.0,17,82,8,0,0
BRA,1,1988,160,0.20625,25.0,180.0,74.0,8.0,1.0,21,106,6,0,0
BRA,1,1992,182,0.2747252747252747,26.0,180.0,74.0,6.0,1.0,23,107,3,0,0
BRA,1,1996,221,0.2941176470588235,26.0,181.0,76.0,3.0,2.0,18,93,15,0,0
BRA,1,2000,198,0.4646464646464646,26.0,178.0,72.0,15.0,3.0,24,96,12,1,2
BRA,1,2004,243,0.4897119341563786,26.0,176.0,70.0,12.0,0.0,26,133,10,0,0
BRA,1,2008,268,0.4813432835820895,26.0,176.0,70.0,10.0,5.0,28,145,16,1,2
BRA,1,2012,248,0.4717741935483871,28.0,178.0,73.0,16.0,3.0,27,138,17,1,2
BRA,1,2016,462,0.448051948051948,28.0,176.0,72.0,17.0,3.0,34,222,19,1,2
FRG,1,1968,275,0.1563636363636363,25.0,177.0,73.0,0.0,0.0,17,154,26,0,0
FRG,1,1972,424,0.1957547169811321,25.0,178.0,72.0,26.0,5.0,23,183,40,1,2
FRG,1,1976,290,0.196551724137931,25.0,178.0,72.0,40.0,13.0,20,163,39,1,2
FRG,1,1984,390,0.3153846153846154,24.0,179.0,73.0,0.0,0.0,25,194,59,1,0
FRG,1,1988,347,0.2968299711815562,25.0,180.0,74.0,59.0,17.0,24,194,40,1,2
GDR,1,1968,226,0.1769911504424778,25.0,175.0,70.0,0.0,0.0,18,124,25,0,0
GDR,1,1972,297,0.2222222222222222,24.0,176.0,70.0,25.0,9.0,18,161,66,1,2
GDR,1,1976,267,0.4232209737827715,22.0,175.0,70.0,66.0,20.0,17,139,90,2,1
GDR,1,1980,346,0.3583815028901734,23.0,177.0,72.0,90.0,40.0,17,167,126,2,1
GDR,1,1988,259,0.3938223938223938,24.0,178.0,72.0,0.0,0.0,16,157,102,1,2
MON,1,1920,4,0.0,25.0,175.0,70.0,0.0,0.0,2,6,0,0,0
MON,1,1924,7,0.0,28.0,175.0,70.0,0.0,0.0,4,6,1,0,0
MON,1,1928,10,0.0,25.0,174.0,74.0,1.0,0.0,4,8,0,0,0
MON,1,1932,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0,0,0
MON,1,1936,8,0.0,33.0,173.0,75.0,0.0,0.0,2,5,0,0,0
MON,1,1948,4,0.0,42.0,172.0,78.0,0.0,0.0,1,2,0,0,0
MON,1,1952,8,0.0,45.0,175.0,72.0,0.0,0.0,2,6,0,0,0
MON,1,1960,11,0.0,32.0,173.0,73.0,0.0,0.0,3,6,0,0,0
MON,1,1964,1,0.0,24.0,164.0,78.0,0.0,0.0,1,1,0,0,0
MON,1,1968,2,0.0,30.0,177.0,70.0,0.0,0.0,1,1,0,0,0
MON,1,1972,5,0.0,40.0,177.0,76.0,0.0,0.0,2,4,0,0,0
MON,1,1976,8,0.0,37.0,175.0,74.0,0.0,0.0,3,6,0,0,0
MON,1,1984,8,0.0,32.0,182.0,77.0,0.0,0.0,5,7,0,0,0
MON,1,1988,9,0.1111111111111111,27.0,178.0,74.0,0.0,0.0,7,9,0,0,0
MON,1,1992,2,0.5,21.0,173.0,67.0,0.0,0.0,2,4,0,0,0
MON,1,1996,3,0.3333333333333333,24.0,174.0,70.0,0.0,0.0,3,4,0,0,0
MON,1,2000,4,0.25,26.0,178.0,72.0,0.0,0.0,4,4,0,0,0
MON,1,2004,3,0.3333333333333333,32.0,177.0,75.0,0.0,0.0,3,3,0,0,0
MON,1,2008,5,0.2,29.0,175.0,76.0,0.0,0.0,5,5,0,0,0
MON,1,2012,6,0.1666666666666666,29.0,181.0,73.0,0.0,0.0,6,6,0,0,0
MON,1,2016,3,0.0,26.0,181.0,78.0,0.0,0.0,3,8,0,0,0
ISR,1,1952,25,0.12,25.0,178.0,70.0,0.0,0.0,5,17,0,0,0
ISR,1,1956,3,0.3333333333333333,24.0,175.0,72.0,0.0,0.0,3,3,0,0,0
ISR,1,1960,23,0.2608695652173913,22.0,168.0,64.0,0.0,0.0,7,28,0,0,0
ISR,1,1964,10,0.2,26.0,172.0,71.0,0.0,0.0,3,12,0,0,0
ISR,1,1968,29,0.1034482758620689,24.0,173.0,70.0,0.0,0.0,4,20,0,0,0
ISR,1,1972,14,0.1428571428571428,28.0,170.0,69.0,0.0,0.0,7,14,0,0,0
ISR,1,1976,26,0.0769230769230769,25.0,173.0,72.0,0.0,0.0,10,19,0,0,0
ISR,1,1984,32,0.25,22.0,169.0,61.0,0.0,0.0,11,46,0,0,0
ISR,1,1988,18,0.2222222222222222,23.0,173.0,67.0,0.0,0.0,8,20,0,0,0
ISR,1,1992,30,0.1666666666666666,24.0,177.0,73.0,0.0,0.0,10,42,2,0,0
ISR,1,1996,25,0.28,27.0,178.0,74.0,2.0,0.0,10,26,1,0,0
ISR,1,2000,39,0.2564102564102564,25.0,180.0,75.0,1.0,0.0,9,43,1,0,0
ISR,1,2004,36,0.4444444444444444,26.0,172.0,67.0,1.0,0.0,14,41,2,0,0
ISR,1,2008,43,0.4651162790697674,25.0,175.0,67.0,2.0,1.0,12,47,1,0,0
ISR,1,2012,37,0.4864864864864865,25.0,174.0,67.0,1.0,0.0,10,41,0,0,0
ISR,1,2016,47,0.5319148936170213,26.0,175.0,67.0,0.0,0.0,16,45,2,0,0
URU,1,1924,26,0.0,24.0,176.0,71.0,0.0,0.0,4,11,1,0,0
URU,1,1928,17,0.0,27.0,175.0,73.0,1.0,1.0,1,1,1,0,0
URU,1,1932,2,0.0,64.0,178.0,70.0,1.0,1.0,2,2,1,0,0
URU,1,1936,37,0.0,27.0,176.0,70.0,1.0,0.0,6,15,0,0,0
URU,1,1948,61,0.0163934426229508,26.0,176.0,71.0,0.0,0.0,11,32,2,0,0
URU,1,1952,32,0.03125,27.0,176.0,71.0,2.0,0.0,9,16,2,0,0
URU,1,1956,21,0.0,24.0,176.0,75.0,2.0,0.0,5,8,1,0,0
URU,1,1960,34,0.0,26.0,177.0,77.0,1.0,0.0,8,15,0,0,0
URU,1,1964,23,0.0,26.0,179.0,79.0,0.0,0.0,4,8,1,0,0
URU,1,1968,27,0.2222222222222222,21.0,168.0,65.0,1.0,0.0,8,31,0,0,0
URU,1,1972,13,0.2307692307692307,23.0,171.0,67.0,0.0,0.0,5,12,0,0,0
URU,1,1976,9,0.2222222222222222,21.0,175.0,70.0,0.0,0.0,5,9,0,0,0
URU,1,1984,18,0.0555555555555555,22.0,187.0,82.0,0.0,0.0,5,11,0,0,0
URU,1,1988,15,0.0666666666666666,25.0,179.0,77.0,0.0,0.0,8,14,0,0,0
URU,1,1992,16,0.0,28.0,178.0,73.0,0.0,0.0,11,15,0,0,0
URU,1,1996,14,0.1428571428571428,26.0,176.0,71.0,0.0,0.0,8,14,0,0,0
URU,1,2000,15,0.2,26.0,177.0,76.0,0.0,0.0,7,16,1,0,0
URU,1,2004,15,0.1333333333333333,25.0,178.0,74.0,1.0,0.0,6,16,0,0,0
URU,1,2008,12,0.25,26.0,179.0,74.0,0.0,0.0,6,12,0,0,0
URU,1,2012,27,0.1111111111111111,24.0,180.0,74.0,0.0,0.0,8,11,0,0,0
URU,1,2016,17,0.2941176470588235,30.0,177.0,73.0,0.0,0.0,8,14,0,0,0
SWE,1,1896,1,0.0,21.0,175.0,70.0,0.0,0.0,2,5,0,0,0
SWE,1,1900,10,0.0,24.0,179.0,74.0,0.0,0.0,4,16,2,0,0
SWE,1,1906,39,0.0,25.0,177.0,73.0,0.0,0.0,8,37,14,0,0
SWE,1,1908,168,0.0178571428571428,26.0,176.0,71.0,14.0,2.0,14,67,25,1,0
SWE,1,1912,444,0.0518018018018018,27.0,176.0,71.0,25.0,8.0,16,95,65,1,2
SWE,1,1920,260,0.05,29.0,176.0,71.0,65.0,24.0,18,100,64,2,1
SWE,1,1924,159,0.0817610062893081,29.0,176.0,71.0,64.0,19.0,15,84,29,1,2
SWE,1,1928,100,0.13,28.0,177.0,71.0,29.0,4.0,11,66,25,1,2
SWE,1,1932,81,0.037037037037037,38.0,176.0,71.0,25.0,7.0,12,51,24,1,2
SWE,1,1936,171,0.0467836257309941,33.0,177.0,72.0,24.0,10.0,17,84,21,1,2
SWE,1,1948,181,0.1049723756906077,30.0,177.0,72.0,21.0,6.0,18,100,46,1,2
SWE,1,1952,206,0.1116504854368932,28.0,176.0,71.0,46.0,17.0,17,124,35,1,2
SWE,1,1956,97,0.1443298969072164,30.0,176.0,71.0,35.0,12.0,15,80,19,1,2
SWE,1,1960,134,0.1417910447761194,27.0,175.0,68.0,19.0,8.0,15,100,6,1,2
SWE,1,1964,94,0.1914893617021276,27.0,175.0,68.0,6.0,1.0,13,72,8,0,0
SWE,1,1968,100,0.14,25.0,179.0,73.0,8.0,2.0,13,95,4,0,0
SWE,1,1972,131,0.2061068702290076,25.0,179.0,72.0,4.0,2.0,18,90,16,0,0
SWE,1,1976,116,0.146551724137931,25.0,181.0,76.0,16.0,4.0,16,90,5,1,0
SWE,1,1980,145,0.1586206896551724,24.0,181.0,76.0,5.0,4.0,18,102,12,0,0
SWE,1,1984,174,0.2471264367816092,25.0,180.0,75.0,12.0,3.0,19,138,19,1,0
SWE,1,1988,185,0.2,26.0,181.0,76.0,19.0,2.0,23,113,11,1,2
SWE,1,1992,187,0.2352941176470588,27.0,180.0,76.0,11.0,0.0,22,121,12,0,0
SWE,1,1996,177,0.3728813559322034,28.0,179.0,75.0,12.0,1.0,22,109,8,0,0
SWE,1,2000,150,0.3466666666666667,28.0,181.0,76.0,8.0,2.0,22,92,12,0,0
SWE,1,2004,115,0.4608695652173913,28.0,179.0,72.0,12.0,4.0,20,79,7,0,0
SWE,1,2008,123,0.5934959349593496,28.0,179.0,72.0,7.0,4.0,20,81,5,0,0
SWE,1,2012,133,0.5864661654135338,29.0,179.0,73.0,5.0,0.0,21,81,8,0,0
SWE,1,2016,150,0.5733333333333334,28.0,179.0,74.0,8.0,1.0,22,79,11,0,0
ISV,1,1968,6,0.0,30.0,178.0,79.0,0.0,0.0,3,5,0,0,0
ISV,1,1972,16,0.0,33.0,182.0,79.0,0.0,0.0,4,9,0,0,0
ISV,1,1976,21,0.0952380952380952,27.0,176.0,71.0,0.0,0.0,6,21,0,0,0
ISV,1,1984,29,0.1034482758620689,25.0,179.0,71.0,0.0,0.0,7,31,0,0,0
ISV,1,1988,22,0.1363636363636363,25.0,179.0,72.0,0.0,0.0,6,27,1,0,0
ISV,1,1992,25,0.2,30.0,175.0,68.0,1.0,0.0,7,29,0,0,0
ISV,1,1996,12,0.5,27.0,172.0,63.0,0.0,0.0,5,11,0,0,0
ISV,1,2000,9,0.3333333333333333,31.0,181.0,77.0,0.0,0.0,5,12,0,0,0
ISV,1,2004,6,0.1666666666666666,28.0,183.0,79.0,0.0,0.0,4,9,0,0,0
ISV,1,2008,7,0.1428571428571428,27.0,183.0,77.0,0.0,0.0,5,8,0,0,0
ISV,1,2012,7,0.4285714285714285,24.0,179.0,71.0,0.0,0.0,3,7,0,0,0
ISV,1,2016,7,0.2857142857142857,28.0,183.0,82.0,0.0,0.0,4,7,0,0,0
SRI,1,1948,7,0.0,25.0,175.0,70.0,0.0,0.0,2,9,1,0,0
SRI,1,1952,5,0.0,23.0,175.0,70.0,1.0,0.0,4,7,0,0,0
SRI,1,1956,3,0.0,24.0,175.0,70.0,0.0,0.0,2,3,0,0,0
SRI,1,1960,5,0.0,23.0,172.0,59.0,0.0,0.0,4,5,0,0,0
SRI,1,1964,6,0.0,26.0,171.0,58.0,0.0,0.0,4,6,0,0,0
SRI,1,1968,3,0.0,31.0,171.0,61.0,0.0,0.0,3,3,0,0,0
SRI,1,1972,4,0.0,26.0,168.0,56.0,0.0,0.0,2,6,0,0,0
SRI,1,1980,4,0.0,28.0,173.0,60.0,0.0,0.0,1,1,0,0,0
SRI,1,1984,4,0.0,23.0,173.0,68.0,0.0,0.0,3,5,0,0,0
SRI,1,1988,6,0.3333333333333333,24.0,170.0,61.0,0.0,0.0,3,9,0,0,0
SRI,1,1992,11,0.5454545454545454,24.0,169.0,60.0,0.0,0.0,5,16,0,0,0
SRI,1,1996,9,0.4444444444444444,27.0,168.0,61.0,0.0,0.0,3,9,0,0,0
SRI,1,2000,18,0.5,27.0,170.0,61.0,0.0,0.0,4,16,1,0,0
SRI,1,2004,7,0.4285714285714285,28.0,174.0,61.0,1.0,0.0,3,8,0,0,0
SRI,1,2008,8,0.5,28.0,170.0,65.0,0.0,0.0,6,9,0,0,0
SRI,1,2012,7,0.4285714285714285,27.0,169.0,61.0,0.0,0.0,4,8,0,0,0
SRI,1,2016,9,0.2222222222222222,29.0,169.0,64.0,0.0,0.0,6,10,0,0,0
ARM,1,1996,32,0.0625,24.0,171.0,72.0,0.0,0.0,11,36,2,0,0
ARM,1,2000,25,0.08,26.0,175.0,76.0,2.0,1.0,10,26,1,0,0
ARM,1,2004,18,0.1111111111111111,27.0,174.0,80.0,1.0,0.0,8,19,0,0,0
ARM,1,2008,25,0.08,25.0,174.0,75.0,0.0,0.0,7,24,6,0,0
ARM,1,2012,24,0.1666666666666666,25.0,174.0,74.0,6.0,0.0,9,30,3,0,0
ARM,1,2016,31,0.2258064516129032,25.0,171.0,74.0,3.0,0.0,8,32,4,0,0
CIV,1,1964,9,0.0,25.0,179.0,73.0,0.0,0.0,2,10,0,0,0
